metodo,sample_idx,pointing_game,sparseness,pg@3
Gradiente,187,1,0.6401366648786753,1
Gradiente,188,1,0.642649540971356,1
Gradiente,189,1,0.6344756680155936,1
Gradiente,190,1,0.6877798111883,1
Gradiente,191,1,0.6816910983710287,1
Gradiente,192,1,0.623434576602627,1
Gradiente,193,1,0.6357193139675379,1
Gradiente,194,1,0.7476061677646708,1
Gradiente,195,1,0.6275669386110612,1
Gradiente,196,1,0.6507005583551846,1
Gradiente,197,1,0.6779627274312743,1
Gradiente,198,1,0.7611720802577537,1
Gradiente,199,1,0.6354757236752027,1
Integrated Gradients,0,1,0.9130983865977083,1
Integrated Gradients,1,1,0.9508312201971991,1
Integrated Gradients,2,1,0.9039465614015691,1
Integrated Gradients,3,1,0.9199738604883008,1
Integrated Gradients,4,1,0.8774988208402041,1
Integrated Gradients,5,1,0.9151773635083993,1
Integrated Gradients,6,1,0.8993234751408361,1
Integrated Gradients,7,1,0.9115830462727132,1
Integrated Gradients,8,1,0.9475195845405135,1
Integrated Gradients,9,1,0.946642291653307,1
Integrated Gradients,10,1,0.947914087343849,1
Integrated Gradients,11,1,0.9287811610434846,1
Integrated Gradients,12,1,0.943060963211326,1
Integrated Gradients,13,1,0.9143335287689491,1
Integrated Gradients,14,1,0.9659435367974882,1
Integrated Gradients,15,1,0.9228295209926547,1
Integrated Gradients,16,1,0.9327523106985625,1
Integrated Gradients,17,1,0.9323146220037446,1
Integrated Gradients,18,1,0.9402244354987763,1
Integrated Gradients,19,1,0.8941037178330686,1
Integrated Gradients,20,1,0.9135740974542332,1
Integrated Gradients,21,1,0.9173955786405408,1
Integrated Gradients,22,1,0.9252881888195061,1
Integrated Gradients,23,1,0.849417389816234,1
Integrated Gradients,24,1,0.9079427978457011,1
Integrated Gradients,25,1,0.930145686669648,1
Integrated Gradients,26,1,0.9144064643154484,1
Integrated Gradients,27,1,0.8986725663882189,1
Integrated Gradients,28,1,0.9290585867406675,1
Integrated Gradients,29,1,0.9454730928013333,1
Integrated Gradients,30,1,0.8795784213428581,1
Integrated Gradients,31,1,0.8641798416430921,1
Integrated Gradients,32,1,0.9188214245344599,1
Integrated Gradients,33,1,0.9110854205051808,1
Integrated Gradients,34,1,0.9532956682564782,1
Integrated Gradients,35,1,0.9539955281485262,1
Integrated Gradients,36,1,0.9220235644665311,1
Integrated Gradients,37,1,0.9572358427271215,1
Integrated Gradients,38,1,0.9331598741549008,1
Integrated Gradients,39,1,0.9229281477626237,1
Integrated Gradients,40,1,0.8765843242490088,1
Integrated Gradients,41,1,0.9384402091148343,1
Integrated Gradients,42,1,0.9185532908066247,1
Integrated Gradients,43,1,0.8956671012544015,1
Integrated Gradients,44,1,0.9413758247484312,1
Integrated Gradients,45,1,0.9020999871983353,1
Integrated Gradients,46,1,0.8921016708865361,1
Integrated Gradients,47,1,0.8936203186886091,1
Integrated Gradients,48,1,0.9011514169331194,1
Integrated Gradients,49,1,0.9136407584508723,1
Integrated Gradients,50,1,0.9258489224743742,1
Integrated Gradients,51,1,0.9286130792879421,1
Integrated Gradients,52,1,0.8870775599905212,1
Integrated Gradients,53,1,0.9135073998024787,1
Integrated Gradients,54,1,0.9364707906092327,1
Integrated Gradients,55,1,0.9281837920625877,1
Integrated Gradients,56,1,0.9581575221406022,1
Integrated Gradients,57,1,0.9212163260828921,1
Integrated Gradients,58,1,0.9308336435825573,1
Integrated Gradients,59,1,0.9278288146268046,1
Integrated Gradients,60,1,0.9095179916538574,1
Integrated Gradients,61,1,0.8932730728659244,1
Integrated Gradients,62,1,0.8738327603694078,1
Integrated Gradients,63,1,0.9049769575391462,1
Integrated Gradients,64,1,0.891483222867512,1
Integrated Gradients,65,1,0.8664123899350558,1
Integrated Gradients,66,1,0.834675678274869,1
Integrated Gradients,67,1,0.9033139029130821,1
Integrated Gradients,68,1,0.9359415570765741,1
Integrated Gradients,69,1,0.881350949212437,1
Integrated Gradients,70,1,0.9124744899482697,1
Integrated Gradients,71,1,0.8554844914056008,1
Integrated Gradients,72,1,0.945079079701659,1
Integrated Gradients,73,1,0.9015976164795401,1
Integrated Gradients,74,1,0.9632916716605122,1
Integrated Gradients,75,1,0.9204998315444526,1
Integrated Gradients,76,1,0.9311716747473122,1
Integrated Gradients,77,1,0.9050845822076414,1
Integrated Gradients,78,1,0.9334553689392626,1
Integrated Gradients,79,1,0.8786958744178912,1
Integrated Gradients,80,1,0.941372149033725,1
Integrated Gradients,81,1,0.908070060151839,1
Integrated Gradients,82,1,0.911665025502183,1
Integrated Gradients,83,1,0.9018445019865244,1
Integrated Gradients,84,1,0.9232074987763235,1
Integrated Gradients,85,1,0.9039474495084818,1
Integrated Gradients,86,1,0.9730624416566458,1
Integrated Gradients,87,1,0.9422241837663026,1
Integrated Gradients,88,1,0.9017461921267014,1
Integrated Gradients,89,1,0.9088883966257173,1
Integrated Gradients,90,1,0.9360295403314398,1
Integrated Gradients,91,1,0.9181790108954158,1
Integrated Gradients,92,1,0.903342633777678,1
Integrated Gradients,93,1,0.9077642825426342,1
Integrated Gradients,94,1,0.9432111416510087,1
Integrated Gradients,95,1,0.9389360888817004,1
Integrated Gradients,96,1,0.882155173435009,1
Integrated Gradients,97,1,0.9317759394558198,1
Integrated Gradients,98,1,0.9529715383511739,1
Integrated Gradients,99,1,0.9165888460117384,1
Integrated Gradients,100,1,0.9111047960579632,1
Integrated Gradients,101,1,0.8867563696704086,1
Integrated Gradients,102,1,0.9648159932245688,1
Integrated Gradients,103,1,0.8733243243801467,1
Integrated Gradients,104,1,0.9366667551092498,1
Integrated Gradients,105,1,0.9303031913854225,1
Integrated Gradients,106,1,0.9138214074603876,1
Integrated Gradients,107,1,0.9008440899998753,1
Integrated Gradients,108,1,0.945186914864869,1
Integrated Gradients,109,1,0.9141316873445746,1
Integrated Gradients,110,1,0.9255555409403995,1
Integrated Gradients,111,1,0.8613853375917047,1
Integrated Gradients,112,1,0.8704438769422076,1
Integrated Gradients,113,1,0.9060453573679814,1
Integrated Gradients,114,1,0.9317661227939593,1
Integrated Gradients,115,1,0.9680010730226545,1
Integrated Gradients,116,1,0.8917369558432413,1
Integrated Gradients,117,1,0.9269900553100785,1
Integrated Gradients,118,1,0.922282708255459,1
Integrated Gradients,119,1,0.9647315540270252,1
Integrated Gradients,120,1,0.901699548572823,1
Integrated Gradients,121,1,0.9264225588581596,1
Integrated Gradients,122,1,0.9352911164656388,1
Integrated Gradients,123,1,0.9206106313936548,1
Integrated Gradients,124,1,0.9072077625687889,1
Integrated Gradients,125,1,0.9247793014106134,1
Integrated Gradients,126,1,0.8981836317261214,1
Integrated Gradients,127,1,0.8999970609859629,1
Integrated Gradients,128,1,0.9542660958296121,1
Integrated Gradients,129,1,0.9233992815119854,1
Integrated Gradients,130,1,0.8994505768802568,1
Integrated Gradients,131,1,0.8874575481066587,1
Integrated Gradients,132,1,0.8858964892039682,1
Integrated Gradients,133,1,0.9043910279917484,1
Integrated Gradients,134,1,0.9354523161544845,1
Integrated Gradients,135,1,0.9435860402210019,1
Integrated Gradients,136,1,0.9158752684792211,1
Integrated Gradients,137,1,0.9431784844336903,1
Integrated Gradients,138,1,0.9119462909481062,1
Integrated Gradients,139,1,0.9097360760911761,1
Integrated Gradients,140,1,0.9019663634666155,1
Integrated Gradients,141,1,0.9036492272591232,1
Integrated Gradients,142,1,0.9296231812393427,1
Integrated Gradients,143,1,0.9058692325599171,1
Integrated Gradients,144,1,0.9247155702672583,1
Integrated Gradients,145,1,0.9153006998522071,1
Integrated Gradients,146,1,0.8712950030097839,1
Integrated Gradients,147,1,0.9480532731299618,1
Integrated Gradients,148,1,0.9276883514816296,1
Integrated Gradients,149,1,0.8880054818706631,1
Integrated Gradients,150,1,0.9039461269799083,1
Integrated Gradients,151,1,0.9358315943887006,1
Integrated Gradients,152,1,0.8925731071500167,1
Integrated Gradients,153,1,0.9509640628917231,1
Integrated Gradients,154,1,0.8955150496049766,1
Integrated Gradients,155,1,0.9197396810635001,1
Integrated Gradients,156,1,0.8827786626252057,1
Integrated Gradients,157,1,0.8949645595667062,1
Integrated Gradients,158,1,0.9267708050019698,1
Integrated Gradients,159,1,0.9568202091128122,1
Integrated Gradients,160,1,0.9412271352522081,1
Integrated Gradients,161,1,0.960017027745008,1
Integrated Gradients,162,1,0.9310286512438126,1
Integrated Gradients,163,1,0.9527934829668034,1
Integrated Gradients,164,1,0.9179892104146867,1
Integrated Gradients,165,1,0.9292591304128055,1
Integrated Gradients,166,1,0.9236374372841536,1
Integrated Gradients,167,1,0.8456833145615985,1
Integrated Gradients,168,1,0.9178116277880335,1
Integrated Gradients,169,1,0.8650115386009865,1
Integrated Gradients,170,1,0.8688860332929476,1
Integrated Gradients,171,1,0.909400696968778,1
Integrated Gradients,172,1,0.9295559012475472,1
Integrated Gradients,173,1,0.9279678161296141,1
Integrated Gradients,174,1,0.9275200384149342,1
Integrated Gradients,175,1,0.894710589685219,1
Integrated Gradients,176,1,0.9026560790203964,1
Integrated Gradients,177,1,0.9218431300667007,1
Integrated Gradients,178,1,0.879006293264009,1
Integrated Gradients,179,1,0.9298019907230526,1
Integrated Gradients,180,1,0.9271929267239012,1
Integrated Gradients,181,1,0.8654214539544411,1
Integrated Gradients,182,1,0.9376703282630254,1
Integrated Gradients,183,1,0.9157751859633643,1
Integrated Gradients,184,1,0.8856806350763511,1
Integrated Gradients,185,1,0.9118819184043596,1
Integrated Gradients,186,1,0.9269956247692777,1
Integrated Gradients,187,1,0.8996825907889354,1
Integrated Gradients,188,1,0.9018169184364735,1
Integrated Gradients,189,1,0.887588699157033,1
Integrated Gradients,190,1,0.9245788946501401,1
Integrated Gradients,191,1,0.9146271486103414,1
Integrated Gradients,192,1,0.8572109866045907,1
Integrated Gradients,193,1,0.8916320834678768,1
Integrated Gradients,194,1,0.9505477416444068,1
Integrated Gradients,195,1,0.886058326289751,1
Integrated Gradients,196,1,0.9179063220323525,1
Integrated Gradients,197,1,0.9360705113458867,1
Integrated Gradients,198,1,0.9703385177068629,1
Integrated Gradients,199,1,0.9295721911533268,1
Occlusion,0,1,0.8174089155621023,1
Occlusion,1,1,0.9018824815447035,1
Occlusion,2,1,0.8207020000442238,1
Occlusion,3,1,0.8539211681445245,1
Occlusion,4,1,0.8180084218164283,1
Occlusion,5,1,0.8349203072419855,1
Occlusion,6,1,0.8362165628062443,1
Occlusion,7,1,0.8147749624920038,1
Occlusion,8,1,0.9141088082264099,1
Occlusion,9,1,0.9126600661345916,1
Occlusion,10,1,0.8716250018874399,1
Occlusion,11,1,0.84437634437755,1
Occlusion,12,1,0.8771086086359774,1
Occlusion,13,1,0.8802920072528839,1
Occlusion,14,1,0.8994173519388664,1
Occlusion,15,0,0.8155315708185613,1
Occlusion,16,1,0.8796017543377688,1
Occlusion,17,0,0.8737800803284679,1
Occlusion,18,0,0.8358500262561435,1
Occlusion,19,1,0.8608097231163288,1
Occlusion,20,1,0.8012258708434743,1
Occlusion,21,1,0.7612816063961283,1
Occlusion,22,1,0.8798315117351414,1
Occlusion,23,1,0.7778406387660721,1
Occlusion,24,1,0.8380504797457626,1
Occlusion,25,1,0.8428874117454579,1
Occlusion,26,0,0.8216595652228147,1
Occlusion,27,1,0.7934810962619734,1
Occlusion,28,1,0.8423616375408018,1
Occlusion,29,1,0.8363657861369855,1
Occlusion,30,1,0.7988724871450219,1
Occlusion,31,1,0.8179435950295393,1
Occlusion,32,1,0.8462084481434187,1
Occlusion,33,1,0.7985802553510502,1
Occlusion,34,1,0.9089859665115845,1
Occlusion,35,1,0.9115680257833516,1
Occlusion,36,1,0.7866496653648871,1
Occlusion,37,1,0.9050234875834944,1
Occlusion,38,1,0.8428883196348893,1
Occlusion,39,1,0.8432737223468036,1
Occlusion,40,1,0.7612746346463473,1
Occlusion,41,1,0.7719088236673082,1
Occlusion,42,1,0.8557323694890167,1
Occlusion,43,0,0.7550342705487523,1
Occlusion,44,1,0.8952207893675599,1
Occlusion,45,1,0.8458790175531703,1
Occlusion,46,1,0.7759889517625462,1
Occlusion,47,0,0.8002441652752637,1
Occlusion,48,1,0.8022961392816639,1
Occlusion,49,1,0.848702040559087,1
Occlusion,50,1,0.8683839901410677,1
Occlusion,51,1,0.864961370435859,1
Occlusion,52,1,0.8176091991233345,1
Occlusion,53,1,0.8237430763912326,1
Occlusion,54,1,0.9039625731594378,1
Occlusion,55,1,0.807047445307822,1
Occlusion,56,1,0.9057046655755916,1
Occlusion,57,1,0.8251473945785615,1
Occlusion,58,1,0.8677724913844602,1
Occlusion,59,1,0.7951228799771901,1
Occlusion,60,1,0.8265003242435662,1
Occlusion,61,1,0.7727167093164002,1
Occlusion,62,1,0.830475332681279,1
Occlusion,63,1,0.88825582538018,1
Occlusion,64,1,0.8082601836827117,1
Occlusion,65,1,0.7647000463918554,1
Occlusion,66,1,0.7686655901014179,1
Occlusion,67,1,0.8073904884558758,1
Occlusion,68,0,0.830727588344109,1
Occlusion,69,1,0.7182000877015335,1
Occlusion,70,1,0.8504947427378029,1
Occlusion,71,1,0.7509165251912222,1
Occlusion,72,1,0.9067638729173362,1
Occlusion,73,1,0.8453558571781778,1
Occlusion,74,1,0.9120036390954547,1
Occlusion,75,0,0.8522313372198116,1
Occlusion,76,1,0.879161601941371,0
Occlusion,77,1,0.8153922234692437,1
Occlusion,78,0,0.8700958772910412,1
Occlusion,79,1,0.8143800612439134,1
Occlusion,80,1,0.8897883401838602,1
Occlusion,81,1,0.8359223681305428,1
Occlusion,82,1,0.8256209861432113,1
Occlusion,83,1,0.822466338871926,1
Occlusion,84,1,0.8105567811571917,1
Occlusion,85,1,0.7955799252797902,1
Occlusion,86,1,0.9034152444287926,1
Occlusion,87,1,0.9123744596155405,1
Occlusion,88,0,0.8476341786395121,1
Occlusion,89,1,0.8137756208433489,1
Occlusion,90,0,0.8706076969237526,1
Occlusion,91,1,0.8380470932143858,1
Occlusion,92,1,0.8177483834951125,1
Occlusion,93,1,0.8188292202219614,1
Occlusion,94,1,0.9101532634391889,1
Occlusion,95,1,0.901833166818568,1
Occlusion,96,1,0.8189974892601102,1
Occlusion,97,1,0.86233914635034,1
Occlusion,98,1,0.9115930350948118,1
Occlusion,99,1,0.8327071556331651,1
Occlusion,100,1,0.827044994707123,1
Occlusion,101,1,0.7731284590042853,1
Occlusion,102,0,0.9123627869210407,1
Occlusion,103,1,0.7840946777976345,1
Occlusion,104,1,0.9116491084174616,1
Occlusion,105,1,0.8772418275404594,1
Occlusion,106,1,0.8486794580740016,1
Occlusion,107,1,0.7942270740731021,1
Occlusion,108,1,0.8905505543989585,1
Occlusion,109,1,0.8849565999248847,1
Occlusion,110,0,0.8284960819582199,1
Occlusion,111,1,0.8287168326407732,1
Occlusion,112,1,0.782055881067331,1
Occlusion,113,1,0.8258524317955447,1
Occlusion,114,1,0.8513903302529691,1
Occlusion,115,1,0.9004356614849285,1
Occlusion,116,1,0.8014296341107048,1
Occlusion,117,1,0.8489517694571402,1
Occlusion,118,1,0.8461528769827193,1
Occlusion,119,1,0.9122399710734348,1
Occlusion,120,1,0.8573285196106517,1
Occlusion,121,1,0.8691710476743961,1
Occlusion,122,1,0.8522106920255259,1
Occlusion,123,1,0.8577577728730679,1
Occlusion,124,1,0.7929232162765079,1
Occlusion,125,1,0.8736202310945671,1
Occlusion,126,1,0.8425904152309505,1
Occlusion,127,1,0.8349069898908037,1
Occlusion,128,1,0.9090224243598315,1
Occlusion,129,1,0.8466265507774351,1
Occlusion,130,1,0.8732599823219347,1
Occlusion,131,1,0.7642313074407101,1
Occlusion,132,1,0.8041832029222908,1
Occlusion,133,1,0.7982644317702345,1
Occlusion,134,1,0.9088093211985089,1
Occlusion,135,1,0.8753668358502837,1
Occlusion,136,1,0.8212610199993349,1
Occlusion,137,1,0.8104943193938534,1
Occlusion,138,1,0.83758877597027,1
Occlusion,139,1,0.8440189368474382,1
Occlusion,140,1,0.8105106110188358,1
Occlusion,141,1,0.8195127135320321,1
Occlusion,142,1,0.8341572950267504,1
Occlusion,143,1,0.8205419278423749,1
Occlusion,144,1,0.8317857339182888,1
Occlusion,145,1,0.8248681223328296,1
Occlusion,146,1,0.8113848918139182,1
Occlusion,147,1,0.8637640775711153,1
Occlusion,148,1,0.883032244948144,1
Occlusion,149,1,0.8588450748816707,1
Occlusion,150,1,0.818146917494603,1
Occlusion,151,1,0.8591119470628874,1
Occlusion,152,1,0.7863660334962119,1
Occlusion,153,1,0.9046912156031055,1
Occlusion,154,1,0.7953624313350258,1
Occlusion,155,1,0.8520894703624844,1
Occlusion,156,1,0.7430992015727129,1
Occlusion,157,1,0.8323443725064439,1
Occlusion,158,1,0.8707968161090753,1
Occlusion,159,1,0.90572584270382,1
Occlusion,160,0,0.8543635518754142,0
Occlusion,161,1,0.9069556186904202,1
Occlusion,162,1,0.8741137567542614,1
Occlusion,163,1,0.8939670977399041,1
Occlusion,164,1,0.8603309411161133,1
Occlusion,165,1,0.8837099242678104,1
Occlusion,166,1,0.876751938297011,1
Occlusion,167,1,0.7937570866753743,1
Occlusion,168,0,0.8064394978426912,1
Occlusion,169,1,0.8408427731304635,1
Occlusion,170,1,0.767517491024267,1
Occlusion,171,1,0.8987890767631437,1
Occlusion,172,1,0.8339211485097846,1
Occlusion,173,1,0.8439234133609295,1
Occlusion,174,1,0.868284003733252,1
Occlusion,175,0,0.7720523942118718,1
Occlusion,176,1,0.8384071050076596,1
Occlusion,177,1,0.8320071481498088,1
Occlusion,178,0,0.7961807645876762,0
Occlusion,179,1,0.8702085400968089,1
Occlusion,180,0,0.859470462969335,1
Occlusion,181,1,0.7528932728109257,1
Occlusion,182,1,0.8701247381735613,1
Occlusion,183,1,0.8606555557171554,1
Occlusion,184,1,0.8014689113418041,1
Occlusion,185,1,0.858124842981804,1
Occlusion,186,1,0.8588012160175171,1
Occlusion,187,1,0.8265088035293859,1
Occlusion,188,1,0.8065249772218477,1
Occlusion,189,1,0.8506109200064813,1
Occlusion,190,1,0.8174070256938479,1
Occlusion,191,1,0.8490812859636228,1
Occlusion,192,0,0.7233378748094843,0
Occlusion,193,1,0.8230826920427272,1
Occlusion,194,1,0.8884934378286213,1
Occlusion,195,1,0.8251090631277795,1
Occlusion,196,1,0.8289946535132449,1
Occlusion,197,1,0.8485184895863229,1
Occlusion,198,1,0.9060539637160498,1
Occlusion,199,1,0.7991322633208011,1
Guided Backprop,0,1,0.7380358946638577,1
Guided Backprop,1,1,0.8574690955244528,1
Guided Backprop,2,1,0.7293411374221821,1
Guided Backprop,3,1,0.7424407382667693,1
Guided Backprop,4,1,0.7421957535392589,1
Guided Backprop,5,1,0.7808547176795384,1
Guided Backprop,6,1,0.7721910290770944,1
Guided Backprop,7,1,0.7658667310917895,1
Guided Backprop,8,1,0.8536930556987914,1
Guided Backprop,9,1,0.8366873720871186,1
Guided Backprop,10,1,0.791278693808156,1
Guided Backprop,11,1,0.7989057512346582,1
Guided Backprop,12,1,0.8102136520688454,1
Guided Backprop,13,1,0.781083701183763,1
Guided Backprop,14,1,0.8700867835314465,1
Guided Backprop,15,1,0.7586560983602111,1
Guided Backprop,16,1,0.7774102269741876,1
Guided Backprop,17,1,0.8081578485888967,1
Guided Backprop,18,1,0.8004122738533521,1
Guided Backprop,19,1,0.7578995901762662,1
Guided Backprop,20,1,0.7334468811225432,1
Guided Backprop,21,1,0.748900071852322,1
Guided Backprop,22,1,0.7828631520600717,1
Guided Backprop,23,1,0.7092615039574863,1
Guided Backprop,24,1,0.7628437671141697,1
Guided Backprop,25,1,0.7618567775023342,1
Guided Backprop,26,1,0.7764147725714616,1
Guided Backprop,27,1,0.7247772560573753,1
Guided Backprop,28,1,0.7796106153961406,1
Guided Backprop,29,1,0.8042746434787926,1
Guided Backprop,30,1,0.7007312702615027,1
Guided Backprop,31,1,0.7062439293744387,1
Guided Backprop,32,1,0.7558717417055563,1
Guided Backprop,33,1,0.7617953488875644,1
Guided Backprop,34,1,0.860451215717567,1
